conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2013559927386657219,Tue Jan 20 16:32:40 +0000 2026,0,@tugasnyarita @CareIM3 @indosatim3 @indosat pernah ngalamin kayak gini juga terus dibantu cs indosat nya biar di refund dana nya kak,2013650898262622383,,tugasnyarita,in,,0,0,0,https://x.com/undefined/status/2013650898262622383,1728496259764518912,
2013569545089491398,Tue Jan 20 16:31:26 +0000 2026,0,@helawluyeah kenapa gak minta cs indosat buat ngeblokir kak? kemarin punyaku minta blokir dari sistem sekarang udah aman nomor im3 nya,2013650588333154318,,helawluyeah,in,,0,0,0,https://x.com/undefined/status/2013650588333154318,1728496259764518912,
2013573013011390539,Tue Jan 20 16:30:20 +0000 2026,0,@kayo_mv di bekasi malah lancar jaringan indosat sekarang,2013650311684985098,,kayo_mv,in,,0,1,0,https://x.com/undefined/status/2013650311684985098,1728496259764518912,
2013576587187216389,Tue Jan 20 16:29:54 +0000 2026,0,@milkaelviani @HiFicare itu kayaknya kamu pernah bikin laporan kali tapi kamu lupa makanya di telfon cs indosat hifi,2013650201266004150,,milkaelviani,in,,0,1,0,https://x.com/undefined/status/2013650201266004150,1728496259764518912,
2013580688612831405,Tue Jan 20 16:28:25 +0000 2026,0,@Yeeonli @CareIM3 @indosat mjb kak pake apn indosatgprs biar nomor im3 jadi stabil sinyalnya,2013649830049128548,,Yeeonli,in,,0,0,0,https://x.com/undefined/status/2013649830049128548,1728496259764518912,
2013581114737127730,Tue Jan 20 16:27:44 +0000 2026,0,@JaysaIbrahim @CareIM3 @indosat settingan jaringan yg di hp ganti pake indosatgprs biar sinyal indosat nya gak bapuk kak,2013649654877950266,,JaysaIbrahim,in,,0,0,0,https://x.com/undefined/status/2013649654877950266,1728496259764518912,
2013583490651181413,Tue Jan 20 16:27:07 +0000 2026,0,@aidipier tergantung lokasi nya kak aku pake indosat hifi juga kok tapi normal aja jaringannya,2013649502926971342,,aidipier,in,,0,0,0,https://x.com/undefined/status/2013649502926971342,1728496259764518912,
2013587629816848887,Tue Jan 20 16:26:34 +0000 2026,0,@0wLy3ah settingannya pake indosatgprs biar sinyal indosat nya stabil kak,2013649360572027394,,0wLy3ah,in,,0,0,0,https://x.com/undefined/status/2013649360572027394,1728496259764518912,
2013480356213567554,Tue Jan 20 16:26:03 +0000 2026,0,@chandxlol @HiFicare lah bukannya bisa ganti dan reset password sendiri tanpa lewat cs ya? aku pake indosat hifi juga udah ganti password 3x,2013649234222789079,,chandxlol,in,,0,1,0,https://x.com/undefined/status/2013649234222789079,1728496259764518912,
2013590691134287876,Tue Jan 20 16:24:44 +0000 2026,0,@muh_rdn pake settingan apn indosatgprs kak biar sinyal indosat nya stabil pas di dalam krl,2013648900314272002,,muh_rdn,in,,0,0,0,https://x.com/undefined/status/2013648900314272002,1728496259764518912,
2013594616004780342,Tue Jan 20 16:24:14 +0000 2026,0,@dy0xide indosat tergantung lokasi nya aku pake im3 lancar aja kok jaringannya,2013648773579207110,,dy0xide,in,,0,0,0,https://x.com/undefined/status/2013648773579207110,1728496259764518912,
2013604722670813433,Tue Jan 20 16:23:04 +0000 2026,0,@Zsiiusi_m @jogja_base iya kan aku pake indosat sering beli paket promo yg 150gb 150k,2013648482138235104,,Zsiiusi_m,in,,0,0,0,https://x.com/undefined/status/2013648482138235104,1728496259764518912,
2013609283494318085,Tue Jan 20 16:21:52 +0000 2026,0,@cloudyx_yu @CareIM3 @indosat kamu dom mana ini kak? di bekasi malah sinyal indosat aman,2013648179955224869,,cloudyx_yu,in,,0,0,0,https://x.com/undefined/status/2013648179955224869,1728496259764518912,
2012398055639933017,Tue Jan 20 16:21:27 +0000 2026,1,@khfiyy @indosatim3 dulu aku juga 50k dapat 40gb tapi sekarang aku lebih sering beli paket indosat promo yg 150gb 150k sih,2013648076695654449,,khfiyy,in,,0,1,0,https://x.com/undefined/status/2013648076695654449,1728496259764518912,
2013610340341424457,Tue Jan 20 16:20:20 +0000 2026,0,@lepidopt3r4 tergantung lokasi gak sih? aku pake indosat malah stabil jaringannya,2013647795761357166,,lepidopt3r4,in,,0,0,0,https://x.com/undefined/status/2013647795761357166,1728496259764518912,
2013585960026644588,Tue Jan 20 16:19:46 +0000 2026,0,@FaldiRahmansyah @MansyurAlkatiri @aryobayu @HiFicare di bekasi malah normal koneksi indosat hifi nya bang,2013647652538274227,,FaldiRahmansyah,in,,0,1,0,https://x.com/undefined/status/2013647652538274227,1728496259764518912,
2013623916212740409,Tue Jan 20 16:19:08 +0000 2026,0,@byarcya lokasi pengaruh deh kayaknya di bekasi malah sinyal indosat lancar,2013647493184266452,,byarcya,in,,0,0,0,https://x.com/undefined/status/2013647493184266452,1728496259764518912,
2013635060407144483,Tue Jan 20 15:29:44 +0000 2026,0,indosat bajingaaaann. koneksi apa ini babi,2013635060407144483,,,in,,0,0,0,https://x.com/undefined/status/2013635060407144483,446186741,
2013634020119322859,Tue Jan 20 15:25:36 +0000 2026,0,Alhmdulillah kuota tri 1024gb 360hari/1 tahun berangkat ⬇️⬇️⬇️ https://t.co/tWu94BSD8U Toko shopee dan kuota lainnya (INDOSAT XL dan TRI) ⬇️⬇️⬇️ https://t.co/ngmKQTCbUl #zonauang #zonajajan️️ https://t.co/vyseHpGwMo,2013634020119322859,https://pbs.twimg.com/media/G_Hdd0uWkAAFei_.jpg,,in,,0,0,0,https://x.com/undefined/status/2013634020119322859,1992616771170516992,
2013633740736479618,Tue Jan 20 15:24:29 +0000 2026,0,@CareIM3 sinyal indosat tdk ada di Janur Kuning I Kelapa Gading,2013633740736479618,,CareIM3,in,,0,1,0,https://x.com/undefined/status/2013633740736479618,1654725892227350530,
2013625263846822203,Tue Jan 20 14:50:48 +0000 2026,0,@IndosatCare hallo indosat kami butuh bantuan,2013625263846822203,,IndosatCare,in,,0,0,0,https://x.com/undefined/status/2013625263846822203,1986738806943539200,
2013623916212740409,Tue Jan 20 14:45:27 +0000 2026,1,indosat jaringan jelek gimana ni,2013623916212740409,,,in,,0,2,0,https://x.com/undefined/status/2013623916212740409,1270262271072034817,
2013596731607564756,Tue Jan 20 14:32:55 +0000 2026,0,@thesunshinetay Hai Kak Terima kasih sudah DM Indosat HiFi. Pesan Kakak sudah kami terima dan kami akan segera merespon ya. Mohon ditunggu ,2013620761328529460,,thesunshinetay,in,,0,0,0,https://x.com/undefined/status/2013620761328529460,1538707975137021952,
2012122701289365927,Tue Jan 20 14:28:00 +0000 2026,0,@pagesoobun himks dd habis salting abang dd habis beli kartu indosat dapet bonus martabak manis :p,2013619524097003774,,pagesoobun,in,,0,1,0,https://x.com/undefined/status/2013619524097003774,1330490235873091585,
2013585960026644588,Tue Jan 20 14:26:51 +0000 2026,0,@MansyurAlkatiri @aryobayu @HiFicare sama bang ane condet juga ane kira mati gara gara ada galian di rindam ternyata emg busuk aja ini indosat hifi mending dulu masih mnc play jarang gangguan,2013619236183384380,,MansyurAlkatiri,in,,0,1,0,https://x.com/undefined/status/2013619236183384380,1476714090118537218,
2013582526002921575,Tue Jan 20 14:26:12 +0000 2026,0,@djawhirr Hai Kak Arko maaf atas keterlambatan responsnya. Berikut untuk layanan Customer Care Indosat HiFi Call: (021) 3000 1515 Call: 101 (khusus IM3) Email: contact@hifi.ioh.co.id Whatsapp: 0815 900 1515 Website: https://t.co/ofouRs0BvZ Instagram: indosat_hifi Facebook: indosathifi,2013619071363772736,,djawhirr,in,,0,1,0,https://x.com/undefined/status/2013619071363772736,1538707975137021952,
2013592088760459719,Tue Jan 20 14:25:59 +0000 2026,0,@Rahmaaaa_ Hai Kak mohon maaf atas ketidaknyamanannya. Jika saat ini Kakak ada keluhan terkait Indosat HiFi silahkan bisa langsung DM ya Kak HiMin akan dengan senang hati membantu Kakak. HiMin tunggu untuk DM nya ya Kak. Salam^^Tony,2013619015311098056,,Rahmaaaa_,in,,0,0,0,https://x.com/undefined/status/2013619015311098056,1538707975137021952,
2013585960026644588,Tue Jan 20 14:18:42 +0000 2026,0,@aryobayu @HiFicare Sama nih. Saya di Condet juga mati. Kenapa ya sekarang sering mati setelah pindah ke Indosat?,2013617182614102126,,aryobayu,in,,0,2,0,https://x.com/undefined/status/2013617182614102126,1342113984267206656,
2013611387948339203,Tue Jan 20 13:55:40 +0000 2026,0,astaga..bener bener ini indosat hifi. dalam 2 bulan gw sampe 3-4x ngalamin internet no connection. bisa dibalikin ke mnc lagi gak sih? jaman masi dipegang mnc gak bapuk begini loh @HiFicare,2013611387948339203,,,in,,0,1,0,https://x.com/undefined/status/2013611387948339203,1470520341252374528,
2013615401897468158,Tue Jan 20 14:11:37 +0000 2026,0,Wts want to sell jual paket data kuota paketan internet m3 isat indosat freedom internet finet mini kuota bulanan 100gb 150gb murce harian mingguan bulanan bisa langsung proses habis tf! ꒰ᐢ. .ᐢ꒱ #ZONAUANG https://t.co/4raOBDyerg,2013615401897468158,,,in,,0,0,0,https://x.com/undefined/status/2013615401897468158,762779928026816513,
2013610340341424457,Tue Jan 20 13:51:30 +0000 2026,0,INDOSAT JELEK BGT JARINGAN LU,2013610340341424457,,,in,,0,2,0,https://x.com/undefined/status/2013610340341424457,1432198824156565508,
2012398055639933017,Tue Jan 20 13:47:53 +0000 2026,0,@indosatim3 haloo kak makasihh sudah merespon. plis adain promo yg itu lagi kak kartu indosatku ini udah lama pdhl punya 3 kartu indosat semua dan ga ada promo yg aku mau (50k 30gb/30 hari) semogaa 2026 bisa lebih banyak promo yh kak soalnya ak pelanggan setia walau mahal ttp ku beli,2013609429573255415,,indosatim3,in,,0,1,0,https://x.com/undefined/status/2013609429573255415,1694238815500791808,
2013609283494318085,Tue Jan 20 13:47:18 +0000 2026,0,Hai min ini kenapa sinyal indosatku dari tadi jelek terus ya? @CareIM3 @indosat,2013609283494318085,,,in,,0,2,0,https://x.com/undefined/status/2013609283494318085,1279752366825209857,
1953633138351153456,Tue Jan 20 13:30:43 +0000 2026,0,[⌗383] Update Testi Kuota Indosat Finet 100GB 30 Hari 135K https://t.co/DB1OUparTS,2013605108777455948,https://pbs.twimg.com/media/G_HDLJaXIAAaThz.jpg,sswitcash,in,,0,1,0,https://x.com/undefined/status/2013605108777455948,1800155444188688384,
2013602548230373555,Tue Jan 20 13:30:37 +0000 2026,0,@lalabelnyamana Indosat dong,2013605083041407222,,lalabelnyamana,in,,0,0,0,https://x.com/undefined/status/2013605083041407222,1952960032003506176,
2013604994147324167,Tue Jan 20 13:30:16 +0000 2026,0,kuota paket Indosat isat im3 150gb 139k 100gb 134k 82gb 124k 30gb 67k #zonauang,2013604994147324167,,,in,,0,1,0,https://x.com/undefined/status/2013604994147324167,1959235925307006976,
2013604722670813433,Tue Jan 20 13:29:11 +0000 2026,0,Lur sebenernya indosat sm XL itu mahalan mana sich??? Atau ada recomend lain yg harganya lebih terjangkau ???,2013604722670813433,,,in,,0,6,0,https://x.com/undefined/status/2013604722670813433,1902629414741143553,
2013600405297446926,Tue Jan 20 13:12:02 +0000 2026,0,@HiFicare buset min ini indosat hifi no internet connection mulu dah.,2013600405297446926,,HiFicare,in,,0,1,0,https://x.com/undefined/status/2013600405297446926,1406967689600323590,
2013590239487693222,Tue Jan 20 13:05:16 +0000 2026,0,@canserberiano @mieayampoloss @Telkomsel Di XL sekarang juga udah banyak yang 28 hari indosat juga sama 3 pun sama ,2013598704184500355,,canserberiano,in,,0,0,0,https://x.com/undefined/status/2013598704184500355,1943447855341129728,
2013595042674548805,Tue Jan 20 12:50:43 +0000 2026,0,indosat kontol,2013595042674548805,,,in,,0,0,0,https://x.com/undefined/status/2013595042674548805,1230058071189270528,
2013594616004780342,Tue Jan 20 12:49:01 +0000 2026,0,astagfirulllah.. tsel jaringannya parah bgt dah aahh 11 12 sm indosat..,2013594616004780342,,,in,,0,3,0,https://x.com/undefined/status/2013594616004780342,2010961092659593217,
2013591210905215176,Tue Jan 20 12:35:30 +0000 2026,0,wts paket kuota indosat im3 ooredoo isat harian finet frēēdom internet bulanan mingguan tahunan murah yellow mini 100gb 150gb bisa tf bank qr ewallet dll ōrder ke wasaf t. #zonauang selasa malam,2013591210905215176,,,in,,0,0,0,https://x.com/undefined/status/2013591210905215176,1815283870994178048,
2013590691134287876,Tue Jan 20 12:33:26 +0000 2026,0,Di krl indosat butut banget,2013590691134287876,,,in,,0,2,0,https://x.com/undefined/status/2013590691134287876,590130432,
2013480356213567554,Tue Jan 20 12:25:28 +0000 2026,0,@HiFicare Kesel bener gw indosat cuma mau ganti password doang ribet setan,2013588686298882155,,HiFicare,in,,0,2,0,https://x.com/undefined/status/2013588686298882155,1298236439897862148,
2013581114737127730,Tue Jan 20 12:22:30 +0000 2026,0,@JaysaIbrahim @indosat Hai Kak maaf atas pengalamannya ya terkait jaringan yang dialami sudah dibantu infokan via DM ya Kak silahkan bisa cek DM ya. Terima kasih^Yuji,2013587941109440696,,JaysaIbrahim,in,,0,0,0,https://x.com/undefined/status/2013587941109440696,548904824,
2013587629816848887,Tue Jan 20 12:21:16 +0000 2026,0,indosat pls be kind sm mahasiswa smst akhir. udh mahal tp sinyal jelek tuh kek fagyuuuuu,2013587629816848887,,,in,,0,2,0,https://x.com/undefined/status/2013587629816848887,1703319139279081472,
2013582344633110949,Tue Jan 20 12:16:52 +0000 2026,0,@rasaraaaa Hai Kak mohon maaf atas ketidaknyamanannya. Jika saat ini Kakak ada keluhan terkait Indosat HiFi silahkan bisa langsung DM ya Kak HiMin akan dengan senang hati membantu Kakak. HiMin tunggu untuk DM nya ya Kak. Salam^^Tony,2013586524693016856,,rasaraaaa,in,,0,1,0,https://x.com/undefined/status/2013586524693016856,1538707975137021952,
2013570539239973215,Tue Jan 20 12:12:07 +0000 2026,0,@Cahyotrik Hai Kak mohon maaf atas ketidaknyamanannya. HiMin juga mohon maaf atas pengalamannya ya Kak. Jika saat ini Kakak ada keluhan terkait Indosat HiFi silahkan bisa langsung DM ya Kak HiMin akan dengan senang hati membantu Kakak semaksimal mungkin. HiMin tunggu untuk DM nya ya Kak.,2013585329177927996,,Cahyotrik,in,,0,0,0,https://x.com/undefined/status/2013585329177927996,1538707975137021952,
2013268703203254634,Tue Jan 20 12:05:33 +0000 2026,0,@alotsofweird @indosatim3 @indosat Thank u kak aku coba yaa,2013583676454641688,,alotsofweird,in,,0,1,0,https://x.com/undefined/status/2013583676454641688,1495419223321251840,
2013583490651181413,Tue Jan 20 12:04:49 +0000 2026,0,mncplay pindah ke indosat jelek banget yatuhan ,2013583490651181413,,,in,,0,3,0,https://x.com/undefined/status/2013583490651181413,559198744,
2013480356213567554,Tue Jan 20 12:03:55 +0000 2026,0,@chandxlol Hai Kak mohon maaf atas kondisinya. Silakan dapat menghubungi layanan Customer Care Indosat HiFi berikut ya. Call: (021) 3000 1515 Call: 101 (khusus IM3) Email: contact@hifi.ioh.co.id Whatsapp: 0815 900 1515 Website: https://t.co/ofouRs0BvZ Instagram: indosat_hifi Facebook:,2013583264238149969,,chandxlol,in,,0,1,0,https://x.com/undefined/status/2013583264238149969,1538707975137021952,
2013581114737127730,Tue Jan 20 11:55:22 +0000 2026,0,Min sinyalnya kok lambat banget hari? Dari kemaren lambat sekarang makin lambat @CareIM3 @indosat,2013581114737127730,,,in,,0,2,1,https://x.com/undefined/status/2013581114737127730,81246917,
2013580688612831405,Tue Jan 20 11:53:41 +0000 2026,0,Indosat kenapa ini? @CareIM3 @indosat Jadi beli dari provider lain ini.. Mana belakangan ini jaringan gaje https://t.co/pSAAfiFvZX,2013580688612831405,https://pbs.twimg.com/media/G_Gs9ypXgAIH5Fn.jpg,,in,,0,3,0,https://x.com/undefined/status/2013580688612831405,1587648424132108289,
2013577981734617557,Tue Jan 20 11:45:23 +0000 2026,0,@Takokakz Hai Kak maaf atas kondisi yang dialami. Sebagai langkah awal silakan OFF/ON HP terlebih dahulu dan pastikan pengaturan APN diisi indosatgprs. Jika masih sama bantu informasikan nomor dan alamat detailnya (Jalan RT RW Kelurahan Kecamatan Kabupaten/Kota) melalui DM agar,2013578599006159297,,Takokakz,in,,0,0,0,https://x.com/undefined/status/2013578599006159297,982557721575608320,
2013577981734617557,Tue Jan 20 11:42:55 +0000 2026,1,Indosat kenapa dah udah 3hari sinyal satu doang anjirr kuoata gua masih banyak tolong banget inimah @indosat @CareIM3,2013577981734617557,,,in,,0,1,0,https://x.com/undefined/status/2013577981734617557,1889215499453788160,
2013297933681054024,Tue Jan 20 11:40:14 +0000 2026,0,@dtraays @tanyarlfes pake indosat hifi kak untuk info pemasangan bisa dm aku atau hubungi no yang tertera dibrosur https://t.co/0dtIH5o1ZH,2013577303024943416,https://pbs.twimg.com/media/G_Gp4JsXsAAHgSy.jpg,dtraays,in,,0,0,0,https://x.com/undefined/status/2013577303024943416,1635171513325469697,
2013576726442582275,Tue Jan 20 11:37:56 +0000 2026,0,Kak ini kenapa sinyal dirumahku jelek ya padahal kuota full rugi dong aku dah langganan lama ya ganti provider ni lama² nyebelin bgt sih ga niat kerja apa ni lokasinya @CareIM3 @indosat LOKASI : BUGISAN PRAMBANAN KLATEN JAWA TENGAH,2013576726442582275,,,in,,0,1,1,https://x.com/undefined/status/2013576726442582275,1224686822933942272,
2013576587187216389,Tue Jan 20 11:37:23 +0000 2026,0,@HiFicare min kenapa nomor call center indosat hifi spam call nomor sy? dari tgl 09 Januari sehari spam call 2x tiap kali sy angkat tidak ada suara dan langsung dimatikan. Tolong jangan SPAM CALL sangat mengganggu https://t.co/0tLQ7WGgC3,2013576587187216389,https://pbs.twimg.com/media/G_GpPCKX0AE-x71.jpg,HiFicare,in,,0,2,0,https://x.com/undefined/status/2013576587187216389,92515037,
2013575603983917563,Tue Jan 20 11:33:29 +0000 2026,0,Minta di bantu jaringan indosat di tempat saya masih gangguan @CareIM3,2013575603983917563,,,in,,0,0,0,https://x.com/undefined/status/2013575603983917563,1732537862330195968,
2013570539239973215,Tue Jan 20 11:26:10 +0000 2026,0,@Cahyotrik Hai Kak mohon maaf atas ketidaknyamanannya. Jika saat ini Kakak ada keluhan atau pertanyaan terkait Indosat HiFi silahkan bisa langsung DM ya Kak HiMin akan dengan senang hati membantu Kakak. HiMin tunggu untuk DM nya ya Kak. Salam^^Tony,2013573766224244754,,Cahyotrik,in,,0,1,0,https://x.com/undefined/status/2013573766224244754,1538707975137021952,
2013573013011390539,Tue Jan 20 11:23:11 +0000 2026,0,Anying tiba2 indosat jelek banget,2013573013011390539,,,in,,0,3,0,https://x.com/undefined/status/2013573013011390539,1876194113311391744,
2013572306212397394,Tue Jan 20 11:20:22 +0000 2026,1,open gestun convert pulsa isat indosat im3 xl axis byu tri 3 langsung whatsap #zonauang #zonajajan #zonaba #jobreceh,2013572306212397394,,,in,,0,0,0,https://x.com/undefined/status/2013572306212397394,828220982682738688,
2013570676016443589,Tue Jan 20 11:13:54 +0000 2026,1,loverrukk indosat kerjaannya spam good morning di wa keluarga,2013570676016443589,,,in,,0,0,0,https://x.com/undefined/status/2013570676016443589,1618534812352118784,
2013570539239973215,Tue Jan 20 11:13:21 +0000 2026,0,@HiFicare min ini saya mau berhenti langganan Indosat hi-fi bekas dlu pakai mnc play bagaimana caranya yaaa,2013570539239973215,,HiFicare,in,,0,1,0,https://x.com/undefined/status/2013570539239973215,746695772884733952,
2013569545089491398,Tue Jan 20 11:09:24 +0000 2026,0,INDOSAT BISA NGGA STOP IKLANNYA MUNCUL TIBA2,2013569545089491398,,,in,,0,2,0,https://x.com/undefined/status/2013569545089491398,1257397032810983426,
2013250022574530746,Tue Jan 20 11:07:48 +0000 2026,0,@nzenao Aku pernah 3 sm indosat jg ga dapet2 ,2013569143249698985,,nzenao,in,,0,1,0,https://x.com/undefined/status/2013569143249698985,1193529514199879685,
2013566525958242750,Tue Jan 20 10:57:24 +0000 2026,0,SUMPAH INDOSAT NIH GAJELAS BANGET,2013566525958242750,,,in,,0,0,0,https://x.com/undefined/status/2013566525958242750,1719611356213915648,
2013561251272491259,Tue Jan 20 10:36:27 +0000 2026,2,ada ga si kuota indosat or axis yang gbnya dikit tapi jangka waktunya lama #wtb #zonauang,2013561251272491259,,,in,,0,7,0,https://x.com/undefined/status/2013561251272491259,1966519977529462784,
2013559927386657219,Tue Jan 20 10:31:11 +0000 2026,0,min saya tadi sore jam 16:34 beli kuota 14gb 28hari harga 50rb di aplikasi IM3 pembayaran VA Bni saldo di BNI saya udah kepotong tapi di aplikasi IM3 transaksi gagal dan kuota ga masuk @CareIM3 @indosatim3 @indosat,2013559927386657219,,,in,,0,2,0,https://x.com/undefined/status/2013559927386657219,1871537637955350528,
2013547990678397339,Tue Jan 20 10:25:29 +0000 2026,0,@marharaj01 @indosat @SinhaVikram Hai kak mohon maaf untuk ketidaknyamannya. Untuk nomor official Indosat HiFi 0815 900 1515 ya serta untuk pengajuan langganan dapat HiMin bantu ya. HiMin tunggu konfirmasi kakak di DM ya. Salam ^^Dea,2013558491722473520,,marharaj01,in,,0,0,0,https://x.com/undefined/status/2013558491722473520,1538707975137021952,
2013547990678397339,Tue Jan 20 10:23:54 +0000 2026,0,@marharaj01 @indosat @SinhaVikram Hai kak mohon maaf untuk ketidaknyamananya. Untuk nomor official Indosat HiFi 0815 900 1515 serta untuk pengajuan langganan baru dapat HiMin bantu ya. HiMin tunggu konfirmasi kakak di DM. Salam ^^Dea,2013558092663783932,,marharaj01,in,,0,0,0,https://x.com/undefined/status/2013558092663783932,1538707975137021952,
2013558078713798665,Tue Jan 20 10:23:50 +0000 2026,0,@CareIM3 indosat kenapa 3 harian lemot parah ya internetnya gak nyaman banget,2013558078713798665,,CareIM3,in,,0,2,0,https://x.com/undefined/status/2013558078713798665,1014883248084639744,
2013547990678397339,Tue Jan 20 10:19:52 +0000 2026,0,@HiFicare @indosat @SinhaVikram Jadi kmrin saya wa dgn akun palsu kah???,2013557080179798101,,marharaj01,in,,0,1,0,https://x.com/undefined/status/2013557080179798101,1272841286681153537,
2013547990678397339,Tue Jan 20 10:18:20 +0000 2026,0,@HiFicare @indosat @SinhaVikram Sdhkan sblmnya di wa official kalian,2013556692580212753,,marharaj01,in,,0,1,0,https://x.com/undefined/status/2013556692580212753,1272841286681153537,
2013547990678397339,Tue Jan 20 10:11:52 +0000 2026,0,@marharaj01 @indosat @SinhaVikram Hai Kak Marharaj maaf membuat Kakak tidak nyaman. Yuk informasikan alamat lengkap Kakak di DM untuk HiMin bantu cek coveragenya. HiMin tunggu konfirmasinya^^Liara,2013555065936662931,,marharaj01,in,,0,0,0,https://x.com/undefined/status/2013555065936662931,1538707975137021952,
2013547990678397339,Tue Jan 20 10:08:15 +0000 2026,0,@HiFicare @indosat @SinhaVikram Saya ingin pngajuan baru diarahkan by wa oleh cs di kokas eh gak jelas ...menggelikan jadinya kalian ini,2013554156569797102,,HiFicare,in,,0,3,0,https://x.com/undefined/status/2013554156569797102,1272841286681153537,
2013547990678397339,Tue Jan 20 10:05:35 +0000 2026,0,@marharaj01 @indosat @SinhaVikram Hai Kak maaf atas pengalamannya ya. Mohon informasikan detail keluhan Kakak beserta ID pelanggannya melalui DM untuk HiMin bantu pengecekkan ya. HiMin menunggu konfirmasinya. Salam^^Omar,2013553484356817055,,marharaj01,in,,0,1,0,https://x.com/undefined/status/2013553484356817055,1538707975137021952,
2013547990678397339,Tue Jan 20 10:02:38 +0000 2026,0,@HiFicare @indosat Nomor syaa 08121814363 hapus aja fasilitas wa...kaya ngemis2 saya...hahahhaha becanda aja kalian @SinhaVikram,2013552742485184823,,HiFicare,in,,0,1,0,https://x.com/undefined/status/2013552742485184823,1272841286681153537,
2013547990678397339,Tue Jan 20 10:00:19 +0000 2026,0,@marharaj01 @indosat Hai Kak mohon maaf atas ketidaknyamanannya. Apabila WA tidak bisa yuk DM HiMin dan infokan ID pelanggan serta detail keluhan Kakak agar bisa HiMin bantu cek lebih lanjut. Salam^^Sofia,2013552157941813740,,marharaj01,in,,0,1,0,https://x.com/undefined/status/2013552157941813740,1538707975137021952,
2013547990678397339,Tue Jan 20 09:53:24 +0000 2026,0,@indosat @HiFicare Kok jadi di ping pong,2013550419960832364,,indosat,in,,0,0,0,https://x.com/undefined/status/2013550419960832364,1272841286681153537,
2013547990678397339,Tue Jan 20 09:53:09 +0000 2026,0,@indosat @HiFicare Lah itu wa wa mainan y,2013550354475180459,,indosat,in,,0,1,0,https://x.com/undefined/status/2013550354475180459,1272841286681153537,
2013547990678397339,Tue Jan 20 09:43:45 +0000 2026,0,@indosat masa customer wa kagak dibalas2 niat dagangkah kalian???? Maaf gak respect jadinya ama @indosat? No response atau late response .. https://t.co/v3ntAfYkMN,2013547990678397339,https://pbs.twimg.com/media/G_GPHNRWoAAth98.jpg,indosat,in,,0,1,0,https://x.com/undefined/status/2013547990678397339,1272841286681153537,
2013547990678397339,Tue Jan 20 09:47:17 +0000 2026,0,@marharaj01 Hai Kak maaf sebelumnya. Terkait dengan Indosat HiFi silahkan bisa langsung konfirmasi pihak HiFi melalui : silakan bisa kunjungi website https://t.co/nTL7S6lHXp . Untuk informasi lebih lanjut bisa hubungi rekan HiFi kami ya melalui : X : @HiFicare Instagram : indosat_hifi,2013548878633529625,,marharaj01,in,,0,2,0,https://x.com/undefined/status/2013548878633529625,982557721575608320,
2013424596184092694,Tue Jan 20 09:39:19 +0000 2026,0,@roblox_fess indosat nder yg 150gb 150k sinyalnya jg oke kok,2013546874956063095,,roblox_fess,in,,0,2,0,https://x.com/undefined/status/2013546874956063095,1998033121535815680,
2011951536134369574,Tue Jan 20 09:38:25 +0000 2026,0,@LittleIeica Hai Kak mohon maaf atas ketidaknyamanannya. HiMin juga mohon maaf atas pengalamannya ya Kak. Jika saat ini Kakak ada keluhan kembali terkait Indosat HiFi silahkan bisa langsung DM ya Kak HiMin akan dengan senang hati membantu Kakak. HiMin tunggu untuk DM nya ya Kak. Salam^^Tony,2013546649193189476,,LittleIeica,in,,0,1,0,https://x.com/undefined/status/2013546649193189476,1538707975137021952,
2012848979105415585,Tue Jan 20 09:36:13 +0000 2026,0,@unsoedmfs aman nder kalo pas kurang stabil sinyal indosat nya lgsg restart aja,2013546095629226372,,unsoedmfs,in,,0,2,0,https://x.com/undefined/status/2013546095629226372,1998033121535815680,
2013297933681054024,Tue Jan 20 09:26:51 +0000 2026,0,@tanyarlfes justru pake wifi tuh ngirit nder kl diluar pake kuota yg murah aja aku si biasanya indosat 10gb 35k bs buat jaga sebulan,2013543739436998880,,tanyarlfes,in,,0,2,0,https://x.com/undefined/status/2013543739436998880,1998033121535815680,
2011951536134369574,Tue Jan 20 09:26:50 +0000 2026,0,@LittleIeica Hai Kak Zidane maaf banget ya atas ketidaknyamanannya. Kami akan terus berupaya meningkatkan layanan Indosat HiFi. Terkait aduan Kakak HiMin cek laporan Kakak sedang dalam proses penanganan tim terkait ya. HiMin bantu follow up lagi supaya laporan Kakak segera di proses.,2013543731211739452,,LittleIeica,in,,0,1,0,https://x.com/undefined/status/2013543731211739452,1538707975137021952,
2013538439233171467,Tue Jan 20 09:05:48 +0000 2026,0,Alhamdulillah Akhirnya setelah menunggu 4 bulan hadiah Smartwatchnya di kirim juga Ini Pertama kalinya bagi saya bisa punya Smartwatch Terimakasih banyak sekali lagi min maaf kalo kemarin-kemarin saya DM terus hehehe Sukses terus buat Indosat @indosat kedepannya https://t.co/ouhw2Sp4sw,2013538439233171467,https://pbs.twimg.com/media/G_GGie2WEAA86Ov.jpg,,in,,0,0,0,https://x.com/undefined/status/2013538439233171467,1817230740024889344,
